Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude
"https://www.zillow.com/homedetails/131-Sumner-Ave-Pittsburgh-PA-15221/11456350_zpid/","","","115000","200300","1294","82900","03/18/2022","","","","3301.85","sqft","34.83","3","3","","","No","No","","131 Sumner Ave","Pittsburgh","15221","PA","USA","40.418667","-79.84512"
"https://www.zillow.com/homedetails/103-Mansfield-Ave-Carnegie-PA-15106/11254838_zpid/","","","110000","184200","1657","86100","03/17/2022","1520","sqft","72.37","2500","sqft","44","3","2","","","No","No","","103 Mansfield Ave","Carnegie","15106","PA","USA","40.398113","-80.08644"
"https://www.zillow.com/homedetails/335-1-2-Larimer-Ave-Turtle-Creek-PA-15145/11495888_zpid/","","","149900","107400","1250","40000","03/16/2022","","","","","","","9","4","","","No","No","","335 1/2 Larimer Ave","Turtle Creek","15145","PA","USA","40.40745","-79.827065"
"https://www.zillow.com/homedetails/21-Jones-St-Pittsburgh-PA-15223/11372707_zpid/","","","135000","164300","2500","61300","03/15/2022","1992","sqft","67.77","4030","sqft","33.5","4","2.5","","","No","No","","21 Jones St","Pittsburgh","15223","PA","USA","40.504753","-79.95516"
"https://www.zillow.com/homedetails/3363-Monroe-St-Pittsburgh-PA-15213/11403394_zpid/","","","100000","121300","1764","36900","03/15/2022","1200","sqft","83.33","1324","sqft","75.53","2","2","","","No","No","","3363 Monroe St","Pittsburgh","15213","PA","USA","40.454994","-79.96398"
"https://www.zillow.com/homedetails/192-Sheridan-Ave-Pittsburgh-PA-15202/11267310_zpid/","","","165000","186700","2697","83000","03/14/2022","2260","sqft","73.01","3200","sqft","51.56","3","3","","","No","No","","192 Sheridan Ave","Pittsburgh","15202","PA","USA","40.491283","-80.06018"
"https://www.zillow.com/homedetails/3026-Glen-Mawr-St-Pittsburgh-PA-15204/11483168_zpid/","","","141000","143500","1488","32000","03/14/2022","","","","2500","sqft","56.4","3","2","","Ryan Shedlock","No","No","","3026 Glen Mawr St","Pittsburgh","15204","PA","USA","40.457485","-80.05314"
"https://www.zillow.com/homedetails/801-Wymore-St-Pittsburgh-PA-15220/11362144_zpid/","","","130000","173800","1893","47500","03/11/2022","","","","4704.48","sqft","27.63","6","2","","Noelle McCormick","No","No","","801 Wymore St","Pittsburgh","15220","PA","USA","40.440613","-80.0425"
"https://www.zillow.com/homedetails/335-Larimer-Ave-Turtle-Creek-PA-15145/2066505603_zpid/","","","149900","","1161","","03/10/2022","","","","3598.06","sqft","41.66","9","4","","Jeremy Taggart","No","No","","335 Larimer Ave","Turtle Creek","15145","PA","USA","40.407448","-79.827"
"https://www.zillow.com/homedetails/744-Eathan-Ave-Pittsburgh-PA-15226/11566361_zpid/","","","135000","146700","920","63200","03/09/2022","","","","4499.75","sqft","30","2","2","","Colleen Lehman","No","No","","744 Eathan Ave","Pittsburgh","15226","PA","USA","40.396904","-80.01686"
